Numero,Fecha,Boleta,Tipo,Precio actual,Precio final,Estado
1543,2012-01-01 03:17:46,1325416666,jwn,174.9,16.12,Alto
1544,2012-06-10 10:05:24,1339347924,jwn,150.89,15.25,Alto
1545,2012-09-21 08:40:46,1348242046,jwn,170.97,17.92,Alto
1546,2012-09-21 15:57:43,1348268263,jwn,170.97,18.07,Alto
1547,2012-09-23 14:12:23,1348434743,jwn,170.97,17.75,Alto
1548,2012-10-01 10:54:57,1349114097,jwn,170.97,17.48,Alto
1549,2012-10-11 12:47:04,1349984824,jwn,170.97,17.51,Alto
1550,2013-05-13 03:02:38,1368439358,jwn,163.67,16.62,Alto
1551,2004-04-23 19:44:20,1082774660,k,3.251,20.93,Alto
1552,2004-09-20 13:42:47,1095712967,k,2.895,20.16,Alto
1553,2005-03-09 06:35:46,1110378946,k,2.162,22.46,Alto
1554,2011-11-17 09:47:56,1321552076,k,264.2,15.19,Alto
1555,2012-01-20 09:24:01,1327080241,k,264.2,15.81,Alto
1556,2013-05-18 08:59:54,1368892794,k,265.87,25.8,Alto
1557,2012-08-21 21:03:07,1345608187,kim,79.09,52.66,Bajo
1558,2013-05-12 01:16:11,1368346571,kim,88.28,54.88,Bajo
1559,2004-09-09 16:35:09,1094772909,klac,2.404,31.14,Bajo
1560,2005-01-18 04:20:31,1106050831,klac,2.562,27.98,Bajo
1561,2005-03-06 17:27:50,1110158870,klac,2.683,24.03,Bajo
1562,2012-02-14 17:33:30,1329269610,klac,25.15,11.13,Bajo
1563,2012-03-25 03:07:11,1332670031,klac,25.15,11.91,Bajo
1564,2013-06-19 18:48:25,1371692905,klac,21.68,14.64,Bajo
1565,2004-09-07 03:17:32,1094552252,kmb,0.484,19.21,Bajo
1566,2011-10-17 05:46:56,1318855616,kmb,127.78,16.97,Bajo
1567,2011-12-30 17:04:13,1325293453,kmb,133.44,17.6,Bajo
1568,2012-01-04 10:52:41,1325703161,kmb,133.44,17.49,Bajo
1569,2012-05-19 12:19:28,1337455168,kmb,123.18,18.27,Bajo
1570,2013-04-22 02:54:10,1366624450,kmb,140.98,23.08,Alto
1571,2013-05-11 12:30:21,1368300621,kmb,140.98,22.5,Alto
1572,2004-03-31 13:01:38,1080763298,kmi,1.254,20.31,Alto
1573,2004-09-17 06:05:43,1095426343,kmi,1.175,18.72,Alto
1574,2005-01-28 23:29:34,1106983774,kmi,1.094,17.43,Alto
1575,2005-03-22 06:47:23,1111499243,kmi,1.094,18.18,Alto
1576,2004-11-29 03:12:11,1101726731,kmx,0.139,28.61,Alto
1577,2005-01-23 18:25:50,1106533550,kmx,0.154,29.83,Alto
1578,2012-11-04 01:54:19,1352022859,kmx,184.54,19.65,Alto
1579,2013-06-19 09:08:06,1371658086,kmx,205.65,25.78,Alto
1580,2004-08-10 22:47:49,1092203269,ko,0.437,21.91,Bajo
1581,2004-12-10 11:57:30,1102708650,ko,0.436,21.75,Bajo
1582,2004-12-10 14:26:34,1102717594,ko,0.436,21.75,Bajo
1583,2005-05-11 16:14:25,1115853265,ko,0.424,22.51,Bajo
1584,2011-09-03 07:59:12,1315061952,ko,74.06,12.99,Alto
1585,2011-10-22 02:57:18,1319277438,ko,74.06,12.7,Alto
1586,2011-11-06 11:28:02,1320607682,ko,87.13,12.46,Alto
1587,2011-11-15 03:32:15,1321356735,ko,87.13,12.46,Alto
1588,2012-03-13 10:16:20,1331658980,ko,89.5,19.01,Alto
1589,2012-03-16 01:41:55,1331887315,ko,89.5,19.06,Alto
1590,2012-05-18 11:21:11,1337365271,ko,93.68,19.97,Alto
1591,2012-11-12 04:05:28,1352721928,ko,97.47,18.97,Bajo
1592,2013-02-06 05:53:59,1360158839,ko,97.47,19.94,Bajo
1593,2013-04-25 02:28:42,1366882122,ko,106.76,22.06,Bajo
1594,2004-04-12 00:28:21,1081754901,kr,2.085,42.12,Bajo
1595,2004-11-29 03:16:08,1101726968,kr,1.75,69.49,Bajo
1596,2004-12-16 11:47:39,1103226459,kr,1.784,62.24,Bajo
1597,2005-03-29 08:18:38,1112109518,kr,1.784,55.44,Bajo
1598,2005-04-13 07:46:57,1113403617,kr,1.784,56.05,Bajo
1599,2012-06-29 17:29:41,1341016181,kr,199.31,22.06,Alto
1600,2012-11-30 23:44:01,1354347841,kr,215.27,24.71,Alto
1601,2013-05-11 16:54:11,1368316451,krft,279.14,20.08,Bajo
1602,2004-04-12 00:38:03,1081755483,kss,0.26,25.74,Bajo
1603,2004-10-15 17:00:12,1097884812,kss,0.244,26.58,Alto
1604,2005-01-25 01:23:58,1106645038,kss,0.312,23.81,Alto
1605,2011-08-16 07:38:51,1313505531,kss,22.79,12.66,Alto
1606,2011-11-18 13:28:09,1321651689,kss,65.51,12.92,Alto
1607,2012-07-22 07:35:07,1342967707,kss,67.41,11.31,Bajo
1608,2012-09-23 18:03:37,1348448617,kss,68.39,12.46,Bajo
1609,2012-10-12 13:10:31,1350072631,kss,68.39,12.07,Bajo
1610,2013-03-14 18:58:45,1363312725,kss,75.28,11.78,Bajo
1611,2013-04-22 02:24:48,1366622688,kss,75.28,11.38,Bajo
1612,2013-05-11 11:38:56,1368297536,kss,75.28,11.73,Bajo
1613,2005-01-18 04:07:27,1106050047,ksu,0.58,100.91,Alto
1614,2005-03-27 21:45:04,1111985104,ksu,0.58,116.91,Alto
1615,2013-05-07 10:13:33,1367946813,ksu,45.72,29.63,Alto
1616,2004-12-01 07:16:52,1101914212,leg,0.451,21.07,Alto
1617,2005-02-06 03:52:14,1107690734,leg,0.51,19.52,Alto
1618,2011-05-01 20:46:45,1304308005,leg,51.35,22.76,Bajo
1619,2011-07-24 02:02:14,1311498134,leg,56.6,20.29,Bajo
1620,2012-11-07 11:45:45,1352317545,leg,75.81,21.86,Bajo
1621,2013-04-23 03:40:39,1366713639,leg,73.18,19.36,Alto
1622,2013-05-09 09:12:44,1368115964,leg,80.23,19.29,Alto
1623,2011-10-23 03:42:48,1319366568,len,125.26,33.8,Bajo
1624,2013-05-16 14:59:53,1368741593,len,125.02,13.17,Bajo
1625,2004-08-16 21:16:39,1092716199,lh,0.462,16.17,Bajo
1626,2004-10-24 04:46:23,1098618383,lh,0.449,17.13,Alto
1627,2005-01-27 04:06:35,1106827595,lh,0.451,18.93,Alto
1628,2005-03-12 01:14:27,1110618867,lh,0.446,18.09,Alto
1629,2011-08-16 03:42:04,1313491324,lh,77.01,16.84,Alto
1630,2012-06-02 21:18:05,1338697085,lh,81.03,14.96,Alto
1631,2013-05-07 09:00:10,1367942410,lh,82.98,15.82,Alto
1632,2013-05-23 17:08:07,1369354087,life,51.15,31.32,Alto
1633,2004-05-22 20:08:01,1085281681,lll,0.729,21.34,Bajo
1634,2004-06-23 11:34:56,1088015696,lll,0.729,22.48,Alto
1635,2004-10-27 05:22:04,1098879724,lll,0.695,20.45,Alto
1636,2004-12-16 20:03:30,1103256210,lll,0.673,22.27,Alto
1637,2005-04-04 23:29:29,1112682569,lll,0.576,21.5,Alto
1638,2011-05-02 02:05:37,1304327137,lll,60.5,9.72,Alto
1639,2011-07-02 05:32:42,1309609962,lll,59.72,10.71,Alto
1640,2013-05-13 10:59:38,1368467978,lll,65.34,9.97,Bajo
1641,2004-08-10 23:49:19,1092206959,lltc,9.042,36.46,Bajo
1642,2004-12-09 07:31:12,1102606272,lltc,8.602,34.37,Bajo
1643,2005-04-16 01:40:54,1113640854,lltc,9.923,30.18,Bajo
1644,2013-03-17 07:45:17,1363531517,lltc,102.96,22.45,Bajo
1645,2004-11-06 23:40:52,1099809652,lly,0.546,24.48,Bajo
1646,2005-01-31 12:53:36,1107204816,lly,0.596,32.26,Bajo
1647,2005-03-16 21:12:02,1111032722,lly,0.596,31.37,Bajo
1648,2011-09-26 09:00:22,1317052822,lly,47.13,8.49,Bajo
1649,2011-11-29 00:51:45,1322556705,lly,47.02,8.67,Bajo
1650,2012-01-28 21:52:36,1327816356,lly,47.02,9.38,Bajo
1651,2012-04-19 21:47:57,1334897277,lly,51.62,10.19,Bajo
1652,2012-06-21 20:25:14,1340335514,lly,36.52,10.82,Bajo
1653,2012-09-17 20:49:17,1347940157,lly,38.51,12.98,Bajo
1654,2013-04-26 01:11:39,1366963899,lly,37.44,15.42,Bajo
1655,2012-06-10 08:25:41,1339341941,lm,29.09,16.62,Bajo
1656,2004-04-14 16:56:30,1081986990,lmt,0.919,19.97,Bajo
1657,2004-11-30 10:38:18,1101839898,lmt,0.838,21.69,Alto
1658,2005-01-24 03:34:32,1106566472,lmt,0.838,19.78,Alto
1659,2011-11-25 02:30:55,1322217055,lmt,239.14,8.65,Alto
1660,2012-01-06 15:36:07,1325892967,lmt,239.14,9.34,Alto
1661,2012-01-26 05:13:16,1327583596,lmt,239.14,9.56,Alto
1662,2012-08-30 01:48:52,1346316532,lmt,294.6,10.69,Alto
1663,2013-03-17 09:57:58,1363539478,lmt,174.36,11.09,Alto
1664,2013-05-08 16:19:22,1368055162,lmt,73.68,11.79,Alto
1665,2011-08-18 14:14:06,1313702046,lnc,44.02,6.07,Bajo
1666,2011-10-29 11:46:56,1319914016,lnc,44.02,6.25,Bajo
1667,2012-08-22 14:38:22,1345671502,lnc,42.44,29.77,Bajo
1668,2013-05-14 08:59:56,1368547196,lnc,37.65,7.57,Bajo
1669,2004-05-08 07:45:50,1084027550,low,0.364,21.48,Bajo
1670,2004-06-23 11:45:58,1088016358,low,0.357,22.52,Bajo
1671,2004-08-11 00:04:42,1092207882,low,0.357,20.1,Bajo
1672,2004-11-24 10:48:25,1101322105,low,0.333,21.91,Bajo
1673,2004-12-09 07:51:34,1102607494,low,0.333,22.23,Bajo
1674,2005-04-03 21:04:41,1112587481,low,0.32,20.81,Bajo
1675,2005-05-27 09:02:23,1117209743,low,0.307,20.08,Bajo
1676,2011-09-27 02:38:07,1317116287,low,39.45,13.59,Bajo
1677,2012-03-24 22:56:43,1332655003,low,46.13,21.49,Bajo
1678,2012-06-20 10:04:58,1340211898,low,63.22,18.79,Bajo
1679,2012-07-23 08:11:34,1343056294,low,63.22,16.98,Bajo
1680,2012-09-01 13:32:36,1346531556,low,64.77,19.09,Bajo
1681,2012-09-23 15:49:47,1348440587,low,64.77,20.23,Bajo
1682,2012-10-11 19:13:31,1350008011,low,64.77,20.7,Bajo
1683,2013-04-25 00:10:14,1366873814,low,65.51,22.31,Bajo
1684,2013-05-15 15:02:59,1368655379,low,65.51,25.44,Bajo
1685,2011-04-17 01:56:36,1303030596,lrcx,0.99,9.7,Alto
1686,2011-08-18 08:25:33,1313681133,lrcx,29.9,6.62,Alto
1687,2011-08-19 15:10:38,1313791838,lrcx,29.9,6.31,Alto
1688,2013-04-22 19:07:12,1366682832,lrcx,27.43,88.66,Bajo
1689,2013-05-07 11:23:09,1367950989,lrcx,28.5,165.88,Bajo
1690,2004-09-17 16:14:03,1095462843,ltd,0.147,14.87,Bajo
1691,2004-11-29 03:19:22,1101727162,ltd,0.147,17.45,Alto
1692,2005-04-05 14:35:12,1112736912,ltd,0.257,17.82,Alto
1693,2011-05-04 11:42:31,1304534551,ltd,173.6,17.04,Alto
1694,2011-08-14 01:40:44,1313311244,ltd,318.99,13.39,Alto
1695,2011-10-08 05:06:28,1318075588,ltd,577.12,14.51,Alto
1696,2011-10-31 08:36:18,1320075378,ltd,577.12,15.75,Alto
1697,2011-12-31 14:16:11,1325369771,ltd,691.36,13.72,Alto
1698,2004-03-27 08:40:01,1080402001,luv,0.304,25.91,Bajo
1699,2004-04-27 12:52:11,1083095531,luv,0.314,27.28,Bajo
1700,2004-06-21 10:04:12,1087837452,luv,0.314,29.41,Bajo
1701,2005-01-09 06:06:42,1105279602,luv,0.349,44.58,Bajo
1702,2005-02-23 23:41:56,1109230916,luv,0.334,36.5,Bajo
1703,2005-03-09 06:43:50,1110379430,luv,0.334,38.34,Bajo
1704,2005-04-03 17:20:38,1112574038,luv,0.334,36.27,Bajo
1705,2013-04-22 02:47:41,1366624061,luv,45.11,23.82,Bajo
1706,2013-05-12 00:06:02,1368342362,luv,43.7,27.66,Bajo
1707,2013-05-12 12:21:16,1368386476,lyb,37.87,11.34,Alto
1708,2011-09-27 07:43:09,1317134589,m,118.67,11.22,Alto
1709,2011-11-15 03:49:11,1321357751,m,118.87,11.2,Alto
1710,2011-12-23 05:06:35,1324645595,m,118.87,11.68,Alto
1711,2012-02-29 21:49:25,1330580965,m,130.76,13.0,Alto
1712,2012-03-19 13:48:10,1332190090,m,130.76,13.55,Alto
1713,2012-10-14 16:53:36,1350258816,m,117.74,12.46,Alto
1714,2013-03-14 19:46:24,1363315584,m,114.53,13.04,Alto
1715,2013-05-07 11:32:23,1367951543,m,114.53,14.2,Alto
1716,2011-07-10 02:03:06,1310288586,ma,0.4,21.19,Alto
1717,2011-07-11 09:32:47,1310401967,ma,0.4,21.19,Alto
1718,2013-03-15 02:24:36,1363339476,ma,0.74,24.03,Alto
1719,2013-04-25 00:09:21,1366873761,ma,0.74,24.25,Alto
1720,2013-04-25 02:13:39,1366881219,ma,0.74,24.25,Alto
1721,2004-05-17 11:27:36,1084818456,mar,0.471,23.09,Bajo
1722,2004-09-24 18:24:37,1096075477,mar,0.373,22.62,Alto
1723,2004-12-16 17:41:54,1103247714,mar,0.366,26.29,Alto
1724,2005-04-10 22:09:04,1113196144,mar,0.325,27.27,Alto
1725,2011-10-05 04:28:37,1317814117,mar,257.22,20.86,Bajo
1726,2004-04-14 22:47:57,1082008077,mas,0.766,19.28,Bajo
1727,2004-09-20 01:31:54,1095669114,mas,0.883,18.1,Alto
1728,2005-01-30 06:34:14,1107095654,mas,0.812,18.4,Alto
1729,2005-04-18 15:05:39,1113861939,mas,0.787,16.07,Alto
1730,2004-05-29 11:52:51,1085856771,mat,0.321,14.98,Bajo
1731,2004-07-28 21:21:57,1091074917,mat,0.357,14.8,Alto
1732,2004-09-16 01:00:37,1095321637,mat,0.357,15.29,Alto
1733,2004-12-05 00:56:04,1102236964,mat,0.32,15.81,Bajo
1734,2005-03-09 06:48:13,1110379693,mat,0.259,15.36,Alto
1735,2005-04-13 22:43:21,1113457401,mat,0.259,15.14,Alto
1736,2011-04-25 04:34:14,1303731254,mat,47.67,14.4,Alto
1737,2011-08-02 23:02:06,1312351326,mat,38.92,13.06,Alto
1738,2013-02-03 10:18:22,1359915502,mat,49.23,17.23,Alto
1739,2013-05-13 08:14:02,1368458042,mat,54.29,19.99,Alto
1740,2004-02-15 10:02:58,1076868178,mcd,0.808,22.51,Bajo
1741,2004-04-23 18:37:23,1082770643,mcd,0.812,23.29,Alto
1742,2004-06-10 19:26:07,1086920767,mcd,0.788,20.83,Bajo
1743,2004-08-11 10:01:33,1092243693,mcd,0.722,19.21,Alto
1744,2004-12-09 07:02:14,1102604534,mcd,0.684,19.95,Alto
1745,2005-01-16 07:46:05,1105890365,mcd,0.684,19.83,Alto
1746,2005-03-06 06:31:29,1110119489,mcd,0.649,18.95,Alto
1747,2005-05-25 23:45:37,1117089937,mcd,0.592,15.76,Alto
1748,2005-05-28 08:32:15,1117294335,mcd,0.592,16.0,Alto
1749,2011-04-25 20:34:51,1303788891,mcd,78.62,16.84,Alto
1750,2011-09-02 18:17:06,1315012626,mcd,82.15,18.11,Alto
1751,2011-09-26 02:23:37,1317029017,mcd,82.15,17.68,Alto
1752,2012-03-13 08:47:30,1331653650,mcd,86.97,18.34,Alto
1753,2012-03-16 00:12:50,1331881970,mcd,86.97,18.6,Alto
1754,2012-07-18 09:48:38,1342630118,mcd,87.17,17.17,Alto
1755,2012-09-23 16:54:17,1348444457,mcd,96.71,17.6,Alto
1756,2012-10-12 07:44:07,1350053047,mcd,96.71,17.35,Alto
1757,2013-05-10 01:56:13,1368176173,mcd,84.04,18.49,Alto
1758,2004-11-12 17:21:09,1100308869,mchp,0.031,31.74,Bajo
1759,2005-03-02 12:12:20,1109794340,mchp,0.031,29.58,Bajo
1760,2005-03-10 06:12:50,1110463970,mchp,0.031,28.55,Bajo
1761,2012-07-28 23:50:43,1343544643,mchp,17.84,19.94,Alto
1762,2013-04-23 10:04:36,1366736676,mchp,50.41,48.07,Bajo
1763,2004-04-23 16:28:09,1082762889,mck,0.343,16.04,Bajo
1764,2004-06-23 12:51:58,1088020318,mck,0.287,15.79,Alto
1765,2005-01-25 14:35:22,1106692522,mck,0.265,15.62,Bajo
1766,2011-03-21 03:46:21,1300704381,mck,57.37,18.42,Alto
1767,2011-08-18 12:17:18,1313695038,mck,57.67,16.81,Alto
1768,2012-09-12 00:28:10,1347434890,mck,49.7,14.48,Alto
1769,2013-04-25 02:16:08,1366881368,mck,58.56,16.22,Alto
1770,2004-11-27 13:09:13,1101589753,mco,2.036,31.81,Alto
1771,2005-02-07 15:54:02,1107820442,mco,2.036,33.63,Alto
1772,2005-03-06 06:34:54,1110119694,mco,2.036,33.82,Alto
1773,2013-04-25 02:56:49,1366883809,mco,356.41,17.8,Bajo
1774,2004-05-27 16:50:18,1085701818,mdt,0.284,31.42,Bajo
1775,2004-06-10 20:00:31,1086922831,mdt,0.284,32.03,Alto
1776,2004-08-25 17:49:47,1093481387,mdt,0.248,30.36,Alto
1777,2004-10-10 13:54:21,1097441661,mdt,0.249,30.76,Alto
1778,2005-01-23 07:40:03,1106494803,mdt,0.238,30.24,Alto
1779,2005-04-14 15:36:42,1113518202,mdt,0.233,28.82,Alto
1780,2011-02-26 10:09:40,1298743780,mdt,70.05,13.28,Bajo
1781,2011-08-05 01:13:51,1312532031,mdt,61.59,11.48,Bajo
1782,2011-08-06 16:18:38,1312672718,mdt,61.59,11.65,Bajo
1783,2011-10-07 11:57:50,1318013870,mdt,61.52,11.41,Bajo
1784,2011-11-18 21:13:06,1321679586,mdt,61.52,11.84,Bajo
1785,2012-01-10 14:34:23,1326234863,mdt,61.43,12.39,Bajo
1786,2012-04-18 23:19:22,1334816362,mdt,59.78,11.96,Bajo
1787,2013-03-31 20:27:39,1364786859,mdt,64.43,13.89,Bajo
1788,2013-04-23 08:30:51,1366731051,mdt,64.43,13.62,Bajo
1789,2013-04-26 06:49:38,1366984178,mdt,64.43,13.91,Bajo
1790,2011-08-08 11:10:16,1312827016,met,124.35,15.46,Alto
1791,2011-10-16 21:25:38,1318825538,met,127.39,13.71,Bajo
1792,2012-01-01 13:32:03,1325453523,met,116.67,5.84,Bajo
1793,2013-04-23 05:18:09,1366719489,met,97.46,31.87,Bajo
1794,2013-05-23 18:32:20,1369359140,mjn,283.83,28.26,Alto
1795,2004-09-14 17:48:08,1095209288,mkc,0.797,23.68,Alto
1796,2004-11-29 06:21:08,1101738068,mkc,0.824,24.71,Alto
1797,2005-01-25 09:39:29,1106674769,mkc,0.824,25.76,Alto
1798,2005-03-16 21:12:06,1111032726,mkc,0.717,24.63,Alto
1799,2005-04-15 09:40:11,1113583211,mkc,0.733,22.92,Alto
1800,2004-06-03 01:32:07,1086251527,mmc,0.708,15.66,Bajo
1801,2005-02-07 11:49:15,1107805755,mmc,0.858,14.14,Bajo
1802,2012-07-02 11:22:21,1341253341,mmc,46.66,17.54,Bajo
1803,2012-07-31 01:39:08,1343723948,mmc,46.66,18.35,Bajo
1804,2013-04-23 05:11:43,1366719103,mmc,44.17,17.56,Bajo
1805,2013-04-25 02:13:35,1366881215,mmc,44.17,17.57,Bajo
1806,2004-06-03 01:36:52,1086251812,mmm,0.349,26.04,Bajo
1807,2004-09-19 22:39:39,1095658779,mmm,0.315,23.7,Bajo
1808,2004-12-04 14:49:12,1102200552,mmm,0.306,22.42,Bajo
1809,2004-12-10 14:23:38,1102717418,mmm,0.306,21.84,Bajo
1810,2005-02-07 03:06:21,1107774381,mmm,0.272,22.4,Bajo
1811,2005-03-07 02:24:13,1110191053,mmm,0.272,23.03,Bajo
1812,2011-09-27 04:31:08,1317123068,mmm,31.56,12.77,Bajo
1813,2011-11-06 19:00:10,1320634810,mmm,35.37,13.49,Bajo
1814,2011-11-06 20:42:20,1320640940,mmm,35.37,13.49,Bajo
1815,2011-12-26 06:27:06,1324909626,mmm,35.37,13.98,Bajo
1816,2012-03-16 02:13:46,1331889226,mmm,33.07,15.1,Bajo
1817,2012-07-21 21:26:31,1342931191,mmm,31.13,14.85,Bajo
1818,2012-10-06 09:41:21,1349541681,mmm,37.38,15.53,Bajo
1819,2013-02-06 07:45:45,1360165545,mmm,33.27,16.06,Bajo
1820,2013-04-23 09:32:34,1366734754,mmm,33.66,16.74,Bajo
1821,2013-05-10 19:25:32,1368239132,mmm,32.04,17.37,Bajo
1822,2004-03-21 04:29:00,1079868540,mnst,0.086,405.34,Alto
1823,2004-08-16 22:37:20,1092721040,mo,0.896,10.37,Bajo
1824,2004-10-20 14:13:31,1098306811,mo,0.75,10.24,Bajo
1825,2005-01-13 07:12:16,1105629136,mo,0.821,13.26,Alto
1826,2005-01-19 17:22:22,1106184142,mo,0.821,13.69,Alto
1827,2005-03-29 20:56:48,1112155008,mo,0.748,14.07,Alto
1828,2005-04-04 09:46:14,1112633174,mo,0.748,14.27,Alto
1829,2011-09-03 01:17:59,1315037879,mo,293.23,16.28,Bajo
1830,2011-10-20 08:08:23,1319123303,mo,293.23,16.65,Bajo
1831,2011-11-02 15:53:52,1320274432,mo,307.25,16.23,Bajo
1832,2012-01-02 06:58:21,1325516301,mo,307.25,17.74,Bajo
1833,2012-04-01 12:55:11,1333310111,mo,368.48,18.82,Bajo
1834,2012-06-16 19:03:18,1339898598,mo,366.41,20.29,Bajo
1835,2012-10-16 02:00:50,1350378050,mo,317.76,15.33,Bajo
1836,2013-03-14 19:56:03,1363316163,mo,433.15,16.39,Bajo
1837,2013-04-23 04:20:34,1366716034,mo,433.15,17.13,Bajo
1838,2013-04-25 05:34:28,1366893268,mo,433.15,17.26,Bajo
1839,2004-09-23 14:36:08,1095975368,molx,0.009,32.6,Bajo
1840,2013-04-23 03:36:29,1366713389,molx,13.58,17.61,Bajo
1841,2013-05-09 07:59:13,1368111553,molx,16.01,20.1,Bajo
1842,2012-03-22 20:09:31,1332472171,mon,19.1,24.68,Alto
1843,2012-03-25 14:34:44,1332711284,mon,19.1,24.68,Alto
1844,2012-03-26 07:57:05,1332773825,mon,19.1,24.68,Alto
1845,2012-03-27 00:37:44,1332833864,mon,19.1,25.19,Alto
1846,2013-04-22 02:34:29,1366623269,mon,16.39,22.01,Alto
1847,2013-04-25 10:41:14,1366911674,mon,16.39,22.21,Alto
1848,2004-03-31 13:01:52,1080763312,mrk,0.436,15.09,Bajo
1849,2004-04-13 12:24:33,1081884273,mrk,0.436,15.36,Alto
1850,2004-06-21 01:31:17,1087806677,mrk,0.423,16.32,Alto
1851,2004-10-13 06:14:05,1097673245,mrk,0.389,10.39,Bajo
1852,2005-03-05 14:42:17,1110062537,mrk,0.38,10.92,Bajo
1853,2005-04-03 23:35:34,1112596534,mrk,0.398,12.4,Bajo
1854,2012-01-27 14:56:29,1327704989,mrk,31.51,28.19,Bajo
1855,2012-05-30 04:19:20,1338376760,mrk,31.68,16.77,Bajo
1856,2012-07-28 11:44:22,1343501062,mrk,31.68,20.12,Bajo
1857,2012-09-29 04:29:12,1348918152,mrk,32.91,20.59,Bajo
1858,2012-10-24 01:52:29,1351068749,mrk,32.91,20.95,Bajo
1859,2012-12-01 00:09:29,1354349369,mrk,33.67,20.14,Bajo
1860,2004-09-30 15:35:53,1096583753,mro,0.54,12.27,Bajo
1861,2004-10-13 08:15:13,1097680513,mro,0.54,12.05,Bajo
1862,2005-02-05 14:43:23,1107643403,mro,0.531,13.01,Bajo
1863,2011-11-28 20:16:11,1322540171,mro,30.1,5.96,Bajo
1864,2012-05-01 17:36:31,1335918991,mro,28.06,7.39,Bajo
1865,2012-07-02 07:47:45,1341240465,mro,27.17,7.7,Bajo
1866,2012-08-21 01:30:55,1345537855,mro,29.52,10.95,Bajo
1867,2013-04-14 18:21:41,1365988901,mro,37.72,14.59,Bajo
1868,2013-05-11 21:27:22,1368332842,mro,37.72,15.4,Bajo
1869,2004-02-13 06:46:12,1076683572,msft,4.481,33.03,Bajo
1870,2004-04-04 00:44:30,1081064670,msft,4.481,31.68,Bajo
1871,2004-06-05 20:29:13,1086492553,msft,4.083,38.16,Bajo
1872,2004-07-22 03:41:41,1090492901,msft,4.083,42.44,Bajo
1873,2004-07-23 09:31:40,1090600300,msft,4.083,38.51,Bajo
1874,2005-02-06 07:19:37,1107703177,msft,2.951,28.7,Bajo
1875,2005-02-10 06:24:13,1108045453,msft,2.951,28.43,Bajo
1876,2005-03-05 14:51:09,1110063069,msft,2.951,27.45,Bajo
1877,2005-04-03 17:26:54,1112574414,msft,2.951,26.3,Bajo
1878,2005-05-28 10:20:45,1117300845,msft,2.887,25.31,Bajo
1879,2005-07-30 08:57:54,1122739074,msft,2.888,22.78,Bajo
1880,2011-01-29 01:59:27,1296295167,msft,22.72,11.96,Bajo
1881,2011-05-22 03:59:46,1306061986,msft,24.63,9.73,Bajo
1882,2011-06-04 11:30:21,1307212221,msft,24.63,9.48,Bajo
1883,2011-06-22 12:51:16,1308772276,msft,24.63,9.84,Bajo
1884,2011-06-29 09:32:27,1309365147,msft,24.63,10.25,Bajo
1885,2011-09-02 05:12:40,1314965560,msft,23.02,9.74,Bajo
1886,2011-09-25 20:34:22,1317008062,msft,23.02,9.32,Bajo
1887,2011-10-22 19:48:33,1319338113,msft,23.02,10.1,Bajo
1888,2011-11-08 03:03:34,1320750214,msft,22.05,9.74,Bajo
1889,2012-01-18 15:27:19,1326929239,msft,22.05,10.22,Bajo
1890,2012-01-19 02:49:56,1326970196,msft,22.05,10.26,Bajo
1891,2012-02-08 09:00:34,1328720434,msft,19.97,11.0,Bajo
1892,2012-03-13 09:40:48,1331656848,msft,19.97,11.61,Bajo
1893,2012-03-16 01:20:48,1331886048,msft,19.97,11.91,Bajo
1894,2012-05-20 12:04:07,1337540647,msft,19.15,10.72,Bajo
1895,2012-05-20 21:44:53,1337575493,msft,19.15,10.72,Bajo
1896,2012-05-21 08:24:49,1337613889,msft,19.15,10.72,Bajo
1897,2012-11-13 09:25:40,1352827540,msft,17.98,15.25,Bajo
1898,2013-01-23 12:03:22,1358971402,msft,17.98,14.68,Bajo
1899,2013-03-17 18:27:50,1363570070,msft,19.59,15.4,Bajo
1900,2013-05-16 07:22:53,1368714173,msft,19.25,17.46,Bajo
1901,2013-05-21 15:59:00,1369177140,msft,19.25,18.02,Bajo
1902,2011-05-01 18:55:06,1304301306,msi,25.48,24.52,Alto
1903,2011-08-19 23:22:06,1313821326,msi,31.57,10.65,Alto
1904,2012-01-01 03:45:48,1325418348,msi,34.8,12.52,Alto
1905,2012-07-06 05:37:55,1341578275,msi,37.23,19.58,Alto
1906,2013-04-22 02:33:12,1366623192,msi,56.63,20.85,Alto
1907,2013-04-25 08:13:59,1366902839,msi,56.63,18.93,Alto
1908,2011-09-05 15:52:46,1315263166,mu,15.67,8.7,Bajo
1909,2004-11-06 23:40:56,1099809656,mur,0.472,20.2,Bajo
1910,2004-12-10 07:15:18,1102691718,mur,0.438,16.48,Bajo
1911,2011-08-09 10:01:02,1312909262,mur,13.42,10.23,Bajo
1912,2013-05-25 11:43:44,1369507424,mur,27.44,11.47,Bajo
1913,2004-04-27 12:41:43,1083094903,myl,0.012,20.27,Bajo
1914,2004-08-11 15:09:59,1092262199,myl,6.042,12.75,Bajo
1915,2004-11-26 08:01:32,1101484892,myl,0.011,17.63,Bajo
1916,2005-01-19 10:07:33,1106158053,myl,0.011,16.18,Bajo
1917,2005-03-10 01:41:21,1110447681,myl,0.01,20.59,Bajo
1918,2005-05-01 17:13:11,1114992791,myl,0.01,18.88,Bajo
1919,2011-10-17 04:07:02,1318849622,myl,146.09,19.35,Bajo
1920,2013-04-23 03:56:50,1366714610,myl,171.07,18.64,Bajo
